decision_date,ticker,decision,type,status,action_taken,outcome_text,size_vs_t_band,current_pct,target_pct,decision_price_date_used,decision_price,current_price_date_used,current_price,return_to_date,return_plus_30d,return_plus_90d,full_doctrine_size_usd,current_size_usd,pnl_at_full_doctrine_size_usd,pnl_at_current_size_usd,pnl_if_acted_on_signal_date_usd,gap_reason,source_record,url
2026-04-20,RDDT,Step 4 triage rule — four-tier live-quote list (v6 addendum),Rule Change,Active,Active,,unknown,1.046773,,,,,174.39,,,,,19183.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Step-4-triage-rule-four-tier-live-quote-list-v6-addendum-348c50314bb6812192b5e2b07b3a90bd
2026-04-20,COST,Step 4 triage rule — four-tier live-quote list (v6 addendum),Rule Change,Active,Active,,unknown,0.310818,,,,,946.65,,,,,5696.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Step-4-triage-rule-four-tier-live-quote-list-v6-addendum-348c50314bb6812192b5e2b07b3a90bd
2026-04-20,IESC,Step 4 triage rule — four-tier live-quote list (v6 addendum),Rule Change,Active,Active,,unknown,0.433977,,,,,723.00,,,,,7953.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Step-4-triage-rule-four-tier-live-quote-list-v6-addendum-348c50314bb6812192b5e2b07b3a90bd
2026-04-20,STRL,Step 4 triage rule — four-tier live-quote list (v6 addendum),Rule Change,Active,Active,,unknown,0.476377,,,,,793.64,,,,,8730.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Step-4-triage-rule-four-tier-live-quote-list-v6-addendum-348c50314bb6812192b5e2b07b3a90bd
2026-04-20,PWR,Step 4 triage rule — four-tier live-quote list (v6 addendum),Rule Change,Active,Active,,unknown,0.467919,,,,,714.46,,,,,8575.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Step-4-triage-rule-four-tier-live-quote-list-v6-addendum-348c50314bb6812192b5e2b07b3a90bd
2026-04-20,NUE,Step 4 triage rule — four-tier live-quote list (v6 addendum),Rule Change,Active,Active,,unknown,0.035851,,,,,219.00,,,,,657.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Step-4-triage-rule-four-tier-live-quote-list-v6-addendum-348c50314bb6812192b5e2b07b3a90bd
2026-04-20,KTOS,Step 4 triage rule — four-tier live-quote list (v6 addendum),Rule Change,Active,Active,,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Step-4-triage-rule-four-tier-live-quote-list-v6-addendum-348c50314bb6812192b5e2b07b3a90bd
2026-04-20,CCJ,Step 4 triage rule — four-tier live-quote list (v6 addendum),Rule Change,Active,Active,,unknown,1.075640,,,,,101.58,,,,,19712.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Step-4-triage-rule-four-tier-live-quote-list-v6-addendum-348c50314bb6812192b5e2b07b3a90bd
2026-04-20,MP,Step 4 triage rule — four-tier live-quote list (v6 addendum),Rule Change,Active,Active,,unknown,0.864954,,,,,54.66,,,,,15851.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Step-4-triage-rule-four-tier-live-quote-list-v6-addendum-348c50314bb6812192b5e2b07b3a90bd
2026-04-20,ASML,Step 4 triage rule — four-tier live-quote list (v6 addendum),Rule Change,Active,Active,,unknown,0.476377,,,,,1857.45,,,,,8730.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Step-4-triage-rule-four-tier-live-quote-list-v6-addendum-348c50314bb6812192b5e2b07b3a90bd
2026-04-20,NBIS,Step 4 triage rule — four-tier live-quote list (v6 addendum),Rule Change,Active,Active,,unknown,1.296803,,,,,261.15,,,,,23765.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Step-4-triage-rule-four-tier-live-quote-list-v6-addendum-348c50314bb6812192b5e2b07b3a90bd
2026-04-20,MSTR,Step 4 triage rule — four-tier live-quote list (v6 addendum),Rule Change,Active,Active,,unknown,0.081524,,,,,93.38,,,,,1494.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Step-4-triage-rule-four-tier-live-quote-list-v6-addendum-348c50314bb6812192b5e2b07b3a90bd
2026-04-20,ASTS,Step 4 triage rule — four-tier live-quote list (v6 addendum),Rule Change,Active,Active,,unknown,0.320476,,,,,86.37,,,,,5873.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Step-4-triage-rule-four-tier-live-quote-list-v6-addendum-348c50314bb6812192b5e2b07b3a90bd
2026-04-20,BWXT,Session-date carry-forward failure — Sessions #7/#8 labeled Apr 17 when actual date was Monday Apr 20,Rule Change,Active,Active,,unknown,1.097849,,,,,189.67,,,,,20119.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Session-date-carry-forward-failure-Sessions-7-8-labeled-Apr-17-when-actual-date-was-Monday-Apr-2-348c50314bb681cb9eb1faf2e0da9b7e
2026-04-20,LEU,Apr 20 Session #9 — framework drift findings (flags 14-18),Research Update,Active,Active,,unknown,4.710725,,,,,171.97,,,,,86328.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Apr-20-Session-9-framework-drift-findings-flags-14-18-348c50314bb6815c8cd5e9bf913fb4d5
2026-04-20,MU,Apr 20 Session #9 — framework drift findings (flags 14-18),Research Update,Active,Active,,current 4.0439% vs target 3.0000%,4.043853,3.000000,,,,1140.11,,,,54977.52,74107.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Apr-20-Session-9-framework-drift-findings-flags-14-18-348c50314bb6815c8cd5e9bf913fb4d5
2026-04-20,BWXT,Apr 20 Session #9 — framework drift findings (flags 14-18),Research Update,Active,Active,,unknown,1.097849,,,,,189.67,,,,,20119.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Apr-20-Session-9-framework-drift-findings-flags-14-18-348c50314bb6815c8cd5e9bf913fb4d5
2026-04-20,SPX,Apr 20 Session #9 — framework drift findings (flags 14-18),Research Update,Active,Active,,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Apr-20-Session-9-framework-drift-findings-flags-14-18-348c50314bb6815c8cd5e9bf913fb4d5
2026-04-20,MSFT,Apr 20 Session #9 — framework drift findings (flags 14-18),Research Update,Active,Active,,current 1.8993% vs target 5.0000%,1.899285,5.000000,,,,373.95,,,,91629.20,34806.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Apr-20-Session-9-framework-drift-findings-flags-14-18-348c50314bb6815c8cd5e9bf913fb4d5
2026-04-20,MU,CVX stub sell — thesis-change trim,Exit/Trim,Active,Active,,current 4.0439% vs target 3.0000%,4.043853,3.000000,,,,1140.11,,,,54977.52,74107.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/CVX-stub-sell-thesis-change-trim-348c50314bb681fc8d2ad063f98444a1
2026-04-17,BMNR,PDF fabrication failure — Session #8 dashboard invented account-level values; new rule proposed,Rule Change,Active,Active,,unknown,3.129243,,,,,15.66,,,,,57346.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/PDF-fabrication-failure-Session-8-dashboard-invented-account-level-values-new-rule-proposed-345c50314bb6818b9bb7fe3c4e3fea9e
2026-04-17,RPG,PDF fabrication failure — Session #8 dashboard invented account-level values; new rule proposed,Rule Change,Active,Active,,unknown,0.662998,,,,,61.99,,,,,12150.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/PDF-fabrication-failure-Session-8-dashboard-invented-account-level-values-new-rule-proposed-345c50314bb6818b9bb7fe3c4e3fea9e
2026-04-17,LIT,PDF fabrication failure — Session #8 dashboard invented account-level values; new rule proposed,Rule Change,Active,Active,,unknown,0.085071,,,,,77.95,,,,,1559.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/PDF-fabrication-failure-Session-8-dashboard-invented-account-level-values-new-rule-proposed-345c50314bb6818b9bb7fe3c4e3fea9e
2026-04-17,CIBR,PDF fabrication failure — Session #8 dashboard invented account-level values; new rule proposed,Rule Change,Active,Active,,unknown,0.241462,,,,,88.50,,,,,4425.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/PDF-fabrication-failure-Session-8-dashboard-invented-account-level-values-new-rule-proposed-345c50314bb6818b9bb7fe3c4e3fea9e
2026-04-17,STRL,PDF fabrication failure — Session #8 dashboard invented account-level values; new rule proposed,Rule Change,Active,Active,,unknown,0.476377,,,,,793.64,,,,,8730.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/PDF-fabrication-failure-Session-8-dashboard-invented-account-level-values-new-rule-proposed-345c50314bb6818b9bb7fe3c4e3fea9e
2026-04-17,ARRRF,PDF fabrication failure — Session #8 dashboard invented account-level values; new rule proposed,Rule Change,Active,Active,,unknown,0.076067,,,,,0.28,,,,,1394.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/PDF-fabrication-failure-Session-8-dashboard-invented-account-level-values-new-rule-proposed-345c50314bb6818b9bb7fe3c4e3fea9e
2026-04-17,NXT,PDF fabrication failure — Session #8 dashboard invented account-level values; new rule proposed,Rule Change,Active,Active,,unknown,0.120758,,,,,110.65,,,,,2213.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/PDF-fabrication-failure-Session-8-dashboard-invented-account-level-values-new-rule-proposed-345c50314bb6818b9bb7fe3c4e3fea9e
2026-04-17,WPM,PDF fabrication failure — Session #8 dashboard invented account-level values; new rule proposed,Rule Change,Active,Active,,unknown,0.091128,,,,,110.90,,,,,1670.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/PDF-fabrication-failure-Session-8-dashboard-invented-account-level-values-new-rule-proposed-345c50314bb6818b9bb7fe3c4e3fea9e
2026-04-17,CLS,PDF fabrication failure — Session #8 dashboard invented account-level values; new rule proposed,Rule Change,Active,Active,,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/PDF-fabrication-failure-Session-8-dashboard-invented-account-level-values-new-rule-proposed-345c50314bb6818b9bb7fe3c4e3fea9e
2026-04-17,LITE,PDF fabrication failure — Session #8 dashboard invented account-level values; new rule proposed,Rule Change,Active,Active,,unknown,0.232295,,,,,851.40,,,,,4257.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/PDF-fabrication-failure-Session-8-dashboard-invented-account-level-values-new-rule-proposed-345c50314bb6818b9bb7fe3c4e3fea9e
2026-04-17,UMAC,PDF fabrication failure — Session #8 dashboard invented account-level values; new rule proposed,Rule Change,Active,Active,,unknown,0.104934,,,,,19.23,,,,,1923.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/PDF-fabrication-failure-Session-8-dashboard-invented-account-level-values-new-rule-proposed-345c50314bb6818b9bb7fe3c4e3fea9e
2026-04-17,TLOFF,PDF fabrication failure — Session #8 dashboard invented account-level values; new rule proposed,Rule Change,Active,Active,,unknown,0.043109,,,,,3.95,,,,,790.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/PDF-fabrication-failure-Session-8-dashboard-invented-account-level-values-new-rule-proposed-345c50314bb6818b9bb7fe3c4e3fea9e
2026-04-17,BWXT,PDF fabrication failure — Session #8 dashboard invented account-level values; new rule proposed,Rule Change,Active,Active,,unknown,1.097849,,,,,189.67,,,,,20119.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/PDF-fabrication-failure-Session-8-dashboard-invented-account-level-values-new-rule-proposed-345c50314bb6818b9bb7fe3c4e3fea9e
2026-04-17,,FRAMEWORK-UPDATE HANDOFF PROTOCOL validated on first full cycle — v5 paste → next-session close,Rule Change,Validated,Validated,,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no ticker detected; plus_30d: no ticker detected; plus_90d: no ticker detected; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/FRAMEWORK-UPDATE-HANDOFF-PROTOCOL-validated-on-first-full-cycle-v5-paste-next-session-close-345c50314bb681ae8030f31b14a3ad75
2026-04-17,LEU,Session #6 PM continuation: LEU entry executes at $204.90 upper zone; Fundstrat Apr 17 refresh reinforces buy-and-hold posture; Lebanon ceasefire validates energy scenario frame in real time,Research Update,Active,Active,,unknown,4.710725,,,,,171.97,,,,,86328.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Session-6-PM-continuation-LEU-entry-executes-at-204-90-upper-zone-Fundstrat-Apr-17-refresh-reinf-345c50314bb6819d9702f6345cb50eba
2026-04-17,MSFT,Session #6 PM continuation: LEU entry executes at $204.90 upper zone; Fundstrat Apr 17 refresh reinforces buy-and-hold posture; Lebanon ceasefire validates energy scenario frame in real time,Research Update,Active,Active,,current 1.8993% vs target 5.0000%,1.899285,5.000000,,,,373.95,,,,91629.20,34806.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Session-6-PM-continuation-LEU-entry-executes-at-204-90-upper-zone-Fundstrat-Apr-17-refresh-reinf-345c50314bb6819d9702f6345cb50eba
2026-04-17,UBS,Session #6 PM continuation: LEU entry executes at $204.90 upper zone; Fundstrat Apr 17 refresh reinforces buy-and-hold posture; Lebanon ceasefire validates energy scenario frame in real time,Research Update,Active,Active,,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Session-6-PM-continuation-LEU-entry-executes-at-204-90-upper-zone-Fundstrat-Apr-17-refresh-reinf-345c50314bb6819d9702f6345cb50eba
2026-04-17,JPM,Session #6 PM continuation: LEU entry executes at $204.90 upper zone; Fundstrat Apr 17 refresh reinforces buy-and-hold posture; Lebanon ceasefire validates energy scenario frame in real time,Research Update,Active,Active,,unknown,0.328061,,,,,334.00,,,,,6012.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Session-6-PM-continuation-LEU-entry-executes-at-204-90-upper-zone-Fundstrat-Apr-17-refresh-reinf-345c50314bb6819d9702f6345cb50eba
2026-04-17,ORCL,Session #6 PM continuation: LEU entry executes at $204.90 upper zone; Fundstrat Apr 17 refresh reinforces buy-and-hold posture; Lebanon ceasefire validates energy scenario frame in real time,Research Update,Active,Active,,unknown,0.677295,,,,,147.76,,,,,12412.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Session-6-PM-continuation-LEU-entry-executes-at-204-90-upper-zone-Fundstrat-Apr-17-refresh-reinf-345c50314bb6819d9702f6345cb50eba
2026-04-17,TPL,Session #6 PM continuation: LEU entry executes at $204.90 upper zone; Fundstrat Apr 17 refresh reinforces buy-and-hold posture; Lebanon ceasefire validates energy scenario frame in real time,Research Update,Active,Active,,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Session-6-PM-continuation-LEU-entry-executes-at-204-90-upper-zone-Fundstrat-Apr-17-refresh-reinf-345c50314bb6819d9702f6345cb50eba
2026-04-17,BWXT,Session #6 PM continuation: LEU entry executes at $204.90 upper zone; Fundstrat Apr 17 refresh reinforces buy-and-hold posture; Lebanon ceasefire validates energy scenario frame in real time,Research Update,Active,Active,,unknown,1.097849,,,,,189.67,,,,,20119.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Session-6-PM-continuation-LEU-entry-executes-at-204-90-upper-zone-Fundstrat-Apr-17-refresh-reinf-345c50314bb6819d9702f6345cb50eba
2026-04-17,TEM,Session #6 PM continuation: LEU entry executes at $204.90 upper zone; Fundstrat Apr 17 refresh reinforces buy-and-hold posture; Lebanon ceasefire validates energy scenario frame in real time,Research Update,Active,Active,,unknown,0.015934,,,,,58.40,,,,,292.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Session-6-PM-continuation-LEU-entry-executes-at-204-90-upper-zone-Fundstrat-Apr-17-refresh-reinf-345c50314bb6819d9702f6345cb50eba
2026-04-17,,Custom Instructions v5 — integrated (parallel chat base + v4 Model Council Review + Phase 2 disconfirmation additions),Rule Change,Active,Active,,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no ticker detected; plus_30d: no ticker detected; plus_90d: no ticker detected; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Custom-Instructions-v5-integrated-parallel-chat-base-v4-Model-Council-Review-Phase-2-disconfi-345c50314bb681a2b64afd2cc653d8c8
2026-04-17,LEU,Apr 17 PM Session #7: LEU entry reconfirmed at $204.90 vs $198 AM anchor; Fundstrat refresh + Lebanon ceasefire + BWXT approaching $240 trigger,Research Update,Active,Active,,unknown,4.710725,,,,,171.97,,,,,86328.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Apr-17-PM-Session-7-LEU-entry-reconfirmed-at-204-90-vs-198-AM-anchor-Fundstrat-refresh-Lebano-345c50314bb6811ab80fe9e4e97c6a2c
2026-04-17,BWXT,Apr 17 PM Session #7: LEU entry reconfirmed at $204.90 vs $198 AM anchor; Fundstrat refresh + Lebanon ceasefire + BWXT approaching $240 trigger,Research Update,Active,Active,,unknown,1.097849,,,,,189.67,,,,,20119.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Apr-17-PM-Session-7-LEU-entry-reconfirmed-at-204-90-vs-198-AM-anchor-Fundstrat-refresh-Lebano-345c50314bb6811ab80fe9e4e97c6a2c
2026-04-17,TPL,Apr 17 PM Session #7: LEU entry reconfirmed at $204.90 vs $198 AM anchor; Fundstrat refresh + Lebanon ceasefire + BWXT approaching $240 trigger,Research Update,Active,Active,,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Apr-17-PM-Session-7-LEU-entry-reconfirmed-at-204-90-vs-198-AM-anchor-Fundstrat-refresh-Lebano-345c50314bb6811ab80fe9e4e97c6a2c
2026-04-17,MU,Apr 17 PM Session #7: LEU entry reconfirmed at $204.90 vs $198 AM anchor; Fundstrat refresh + Lebanon ceasefire + BWXT approaching $240 trigger,Research Update,Active,Active,,current 4.0439% vs target 3.0000%,4.043853,3.000000,,,,1140.11,,,,54977.52,74107.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Apr-17-PM-Session-7-LEU-entry-reconfirmed-at-204-90-vs-198-AM-anchor-Fundstrat-refresh-Lebano-345c50314bb6811ab80fe9e4e97c6a2c
2026-04-17,UBS,Apr 17 PM Session #7: LEU entry reconfirmed at $204.90 vs $198 AM anchor; Fundstrat refresh + Lebanon ceasefire + BWXT approaching $240 trigger,Research Update,Active,Active,,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Apr-17-PM-Session-7-LEU-entry-reconfirmed-at-204-90-vs-198-AM-anchor-Fundstrat-refresh-Lebano-345c50314bb6811ab80fe9e4e97c6a2c
2026-04-17,JPM,Apr 17 PM Session #7: LEU entry reconfirmed at $204.90 vs $198 AM anchor; Fundstrat refresh + Lebanon ceasefire + BWXT approaching $240 trigger,Research Update,Active,Active,,unknown,0.328061,,,,,334.00,,,,,6012.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Apr-17-PM-Session-7-LEU-entry-reconfirmed-at-204-90-vs-198-AM-anchor-Fundstrat-refresh-Lebano-345c50314bb6811ab80fe9e4e97c6a2c
2026-04-17,SPX,Apr 17 PM Session #7: LEU entry reconfirmed at $204.90 vs $198 AM anchor; Fundstrat refresh + Lebanon ceasefire + BWXT approaching $240 trigger,Research Update,Active,Active,,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Apr-17-PM-Session-7-LEU-entry-reconfirmed-at-204-90-vs-198-AM-anchor-Fundstrat-refresh-Lebano-345c50314bb6811ab80fe9e4e97c6a2c
2026-04-17,QQQ,Apr 17 PM Session #7: LEU entry reconfirmed at $204.90 vs $198 AM anchor; Fundstrat refresh + Lebanon ceasefire + BWXT approaching $240 trigger,Research Update,Active,Active,,unknown,0.000000,,2026-06-25,693.69,2026-07-01,729.86,0.052141,0.000000,,,0.00,,0.00,,plus_90d: horizon not mature in local price series; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Apr-17-PM-Session-7-LEU-entry-reconfirmed-at-204-90-vs-198-AM-anchor-Fundstrat-refresh-Lebano-345c50314bb6811ab80fe9e4e97c6a2c
2026-04-17,MAGS,Apr 17 PM Session #7: LEU entry reconfirmed at $204.90 vs $198 AM anchor; Fundstrat refresh + Lebanon ceasefire + BWXT approaching $240 trigger,Research Update,Active,Active,,unknown,0.020790,,,,,63.50,,,,,381.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Apr-17-PM-Session-7-LEU-entry-reconfirmed-at-204-90-vs-198-AM-anchor-Fundstrat-refresh-Lebano-345c50314bb6811ab80fe9e4e97c6a2c
2026-04-17,BTC,Apr 17 PM Session #7: LEU entry reconfirmed at $204.90 vs $198 AM anchor; Fundstrat refresh + Lebanon ceasefire + BWXT approaching $240 trigger,Research Update,Active,Active,,unknown,0.000000,,,,,,,,,,0.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Apr-17-PM-Session-7-LEU-entry-reconfirmed-at-204-90-vs-198-AM-anchor-Fundstrat-refresh-Lebano-345c50314bb6811ab80fe9e4e97c6a2c
2026-04-17,ETH,Apr 17 PM Session #7: LEU entry reconfirmed at $204.90 vs $198 AM anchor; Fundstrat refresh + Lebanon ceasefire + BWXT approaching $240 trigger,Research Update,Active,Active,,unknown,0.000000,,,,,0.00,,,,,0.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Apr-17-PM-Session-7-LEU-entry-reconfirmed-at-204-90-vs-198-AM-anchor-Fundstrat-refresh-Lebano-345c50314bb6811ab80fe9e4e97c6a2c
2026-04-17,XLI,Apr 17 PM Session #7: LEU entry reconfirmed at $204.90 vs $198 AM anchor; Fundstrat refresh + Lebanon ceasefire + BWXT approaching $240 trigger,Research Update,Active,Active,,unknown,0.699831,,,,,182.76,,,,,12825.00,,,,to_date: no dated local price series for ticker; plus_30d: no dated local price series for ticker; plus_90d: no dated local price series for ticker; signal date separate from decision date not structured,notion_decisions_log,https://app.notion.com/p/Apr-17-PM-Session-7-LEU-entry-reconfirmed-at-204-90-vs-198-AM-anchor-Fundstrat-refresh-Lebano-345c50314bb6811ab80fe9e4e97c6a2c
